id,tenantId,externalId,name,accountNumber,billingEmail,phone,street1,street2,city,state,postalCode,country,paymentTerms,orderingPaceDays,establishedRevenue,createdAt,updatedAt,averageOrderIntervalDays,closedReason,dormancySince,isPermanentlyClosed,lastOrderDate,nextExpectedOrderDate,reactivatedDate,riskStatus,salesRepId
ea9b8ae0-d212-4a3c-8b6c-78912b20d5f3,58b8126a-2d2f-4f55-bc98-5b6784800bed,River Bend Wine Bar,River Bend Wine Bar,,,,,,,,,United States,Net 30,,,2025-10-18 14:30:53.345,2025-10-19 13:56:00.927,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
ed080e4e-0869-4423-9e3d-8735ebaad87c,58b8126a-2d2f-4f55-bc98-5b6784800bed,Rita’s World of Wine,Rita’s World of Wine,,,,,,Ocean Pines,,,United States,Net 30,,,2025-10-18 14:30:52.573,2025-10-19 13:56:06.082,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
ed6430d7-abd6-4e97-9e62-b2218423f762,58b8126a-2d2f-4f55-bc98-5b6784800bed,Robiolina Amore,Robiolina Amore,,,,9 Lee Airpark Dr,b100,Edgewater,MD,21037,United States,Net 30,,,2025-10-18 14:30:56.803,2025-10-19 13:56:06.946,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
f30ee542-a9aa-4fea-8566-6921e0dfd856,58b8126a-2d2f-4f55-bc98-5b6784800bed,RIO- Samples,RIO- Samples,,,,,,,,,United States,Net 30,,,2025-10-18 14:30:49.709,2025-10-19 13:56:19.206,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
0e15181b-d455-4dac-b60e-e315f3813d92,58b8126a-2d2f-4f55-bc98-5b6784800bed,Rose's Luxury,Rose's Luxury,,,,717 8th St SE,,Washington,DC,20003,United States,Net 30,,,2025-10-18 14:31:06.075,2025-10-19 13:48:27.472,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
1828ea09-943a-43aa-82c8-9bd662c08259,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Rodeo Brooklyn LLC,,,,,,,,,US,Net 30,,,2025-10-18 18:55:28.842,2025-10-19 13:48:45.627,11,,,f,2025-11-02 00:00:00,2025-11-13 01:00:00,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
1acf9e8c-1ae9-4328-869e-a638663e06b8,58b8126a-2d2f-4f55-bc98-5b6784800bed,Roma Casual Italian,Roma Casual Italian,,,,120 Fairfax Pike,,Stephens City,VA,22655,United States,Net 30,,,2025-10-18 14:31:01.702,2025-10-19 13:48:50.001,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
1e7f8957-3161-447e-a60a-ac6781c89de7,58b8126a-2d2f-4f55-bc98-5b6784800bed,Room 99 Thai and Sushi,Room 99 Thai and Sushi,,,,,,,,,United States,Net 30,,,2025-10-18 14:31:03.169,2025-10-19 13:48:58.069,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
2abcc2d0-7c69-4085-8579-67368598f90d,58b8126a-2d2f-4f55-bc98-5b6784800bed,Rosebud Liquors,Rosebud Liquors,,,,,,,,,United States,Net 30,,,2025-10-18 14:31:06.49,2025-10-19 13:49:23.065,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
37735382-3974-4033-ac27-ac69eae80737,58b8126a-2d2f-4f55-bc98-5b6784800bed,089233,Roots 657,089233,,+1 (571) 376-1089,42301 Spinks Ferry Rd,,Leesburg,VA,20176,United States,Net 30,,,2025-10-18 14:31:03.606,2025-10-19 13:49:50.798,,,,f,2025-10-12 00:00:00,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
42f811a0-487c-45c3-b7c6-cdac20e80aa3,58b8126a-2d2f-4f55-bc98-5b6784800bed,Round Robin (Willard),Round Robin (Willard),,,(202) 628-9100,401 Pennsylvania Avenue NW,,Washington,DC,20004,United States,Net 30,,,2025-10-18 14:31:07.821,2025-10-19 13:50:17.078,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
499ebf3b-dcbf-43c5-9100-6b2e2c551ff6,58b8126a-2d2f-4f55-bc98-5b6784800bed,R-A1003-24,Ronnies,R-A1003-24,,,1514 Rock Spring Road,,Forest Hill,MD,21050,United States,Net 30,,,2025-10-18 14:31:02.276,2025-10-19 13:50:30.227,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
5291dc6c-4550-4714-ae02-ee7e9cfa4670,58b8126a-2d2f-4f55-bc98-5b6784800bed,Roland’s Liquor & Supermarket,Roland’s Liquor & Supermarket,,,,7875 Bayside Rd,,Chesapeake Beach,MD,20732,United States,Net 30,,,2025-10-18 14:31:01.302,2025-10-19 13:50:50.28,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
56f78221-c265-45e9-b500-f3811a8b72a5,58b8126a-2d2f-4f55-bc98-5b6784800bed,754863,Roots Provisions,754863,,703-712-7850,8100 Old Dominion Drive,Suite E,McLean,VA,22102-2034,United States,Net 30,,,2025-10-18 14:31:04.565,2025-10-19 13:50:58.441,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
6ba31c61-427a-47a1-90e3-4284cc9734ab,58b8126a-2d2f-4f55-bc98-5b6784800bed,Ropewalk OC,Ropewalk OC,,,,8203 Coastal Highway,,Ocean City,MD,21842,United States,Net 30,,,2025-10-18 14:31:04.696,2025-10-19 13:51:44.468,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
6ee31006-b552-4a67-9cdc-71d8703e00fa,58b8126a-2d2f-4f55-bc98-5b6784800bed,750153,Rocky Mount Burger Company,750153,,540-420-5300,467 Franklin Street,,Rocky mount,VA,24151,United States,Net 30,,,2025-10-18 14:30:59.838,2025-10-19 13:51:51.256,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
7d1e52ed-cf30-4474-bebd-c4c48db6d2a5,58b8126a-2d2f-4f55-bc98-5b6784800bed,RockSalt Grille,RockSalt Grille,,,,65 W Main St,,Westminster,MD,21157,United States,Net 30,,,2025-10-18 14:30:58.377,2025-10-19 13:52:20.061,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
85494314-3cdc-479d-9fe8-4f31fdef3ac6,58b8126a-2d2f-4f55-bc98-5b6784800bed,Rowland Fine Dining,Rowland Fine Dining,,,,,,Richmond,VA,,United States,Net 30,,,2025-10-18 14:31:08.575,2025-10-19 13:52:36.749,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
879add2f-e2d0-44d4-ae82-e8eee9452409,58b8126a-2d2f-4f55-bc98-5b6784800bed,Roland's Grocery,Roland's Grocery,,,,333 Pennsylvania Avenue SE,,Washington,DC,20003,United States,Net 30,,,2025-10-18 14:31:01.564,2025-10-19 13:52:41.33,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
8c3bf712-0f76-4714-813e-034097024921,58b8126a-2d2f-4f55-bc98-5b6784800bed,Rowhouse Grille,Rowhouse Grille,,,,1400 Light Street,,Baltimore,MD,21230,United States,Net 30,,,2025-10-18 14:31:08.273,2025-10-19 13:52:50.526,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
8f6b11c4-92a2-43d5-9168-2a05b61b89c2,58b8126a-2d2f-4f55-bc98-5b6784800bed,082345,Rosemarino’s D’Italia,082345,,571 733 8885,1905 Mount Vernon Avenue,,Alexandria,VA,22301,United States,Net 30,,,2025-10-18 14:31:06.555,2025-10-19 13:52:55.775,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
9113af16-ada4-49f2-99f7-ba0a4de59861,58b8126a-2d2f-4f55-bc98-5b6784800bed,Roma Italian Ristorante,Roma Italian Ristorante,,,,,,Sandston,VA,,United States,Net 30,,,2025-10-18 14:31:01.983,2025-10-19 13:52:59.368,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
9444eec6-e3c0-45e8-a462-6554687de0f8,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Roscioli,,,,,,,,,US,Net 30,,,2025-10-18 18:55:28.842,2025-10-19 13:53:06.161,0,,,f,2025-09-27 00:00:00,2025-09-27 00:00:00,,AT_RISK_CADENCE,ece838ee-03c8-433c-925b-d48907c675a6
96bd9d85-09a6-49cc-8715-f3ea94d7c024,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Rolo's,,,,,,,,,US,Net 30,,,2025-10-18 18:55:28.842,2025-10-19 13:53:11.687,18,,,f,2025-10-12 00:00:00,2025-10-30 00:00:00,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
9a236c52-11f0-4656-82b4-741ffe001a43,58b8126a-2d2f-4f55-bc98-5b6784800bed,Rocklands Arlington,Rocklands Arlington,,,,3471 Washington Blvd,,Arlington,VA,22201,United States,Net 30,,,2025-10-18 14:30:57.937,2025-10-19 13:53:18.815,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
9c2bec39-67e4-4c97-a5f4-64ffa68404bd,58b8126a-2d2f-4f55-bc98-5b6784800bed,093592,Roofers Union,093592,,,2446 18th St NW,,Washington,DC,20009,United States,Net 30,,,2025-10-18 14:25:13.821,2025-10-19 13:53:23.64,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
a4b8f5bc-bae3-4a1f-8918-9e505dea2451,58b8126a-2d2f-4f55-bc98-5b6784800bed,Roma's Old Town Pizzeria,Roma's Old Town Pizzeria,,,540-667-2743,121 North Loudoun Street,,Winchester,VA,22601,United States,Net 30,,,2025-10-18 14:31:02.052,2025-10-19 13:53:40.746,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
a9be2d3a-26c7-43ff-832a-0d4200e7e381,58b8126a-2d2f-4f55-bc98-5b6784800bed,Roscoe's Pizzeria,Roscoe's Pizzeria,,,,7040 Carroll Ave,,Takoma Park,MD,20912,United States,Net 30,,,2025-10-18 14:31:05.797,2025-10-19 13:53:51.745,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
ac8a5427-a190-471b-8fed-9b03cd6bfaf4,58b8126a-2d2f-4f55-bc98-5b6784800bed,Rosa Mexicano,Rosa Mexicano,,,,153 Waterfront Street,,Oxon Hill,MD,20745,United States,Net 30,,,2025-10-18 14:31:05.383,2025-10-19 13:53:57.742,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
ad778213-d007-4804-9f44-2c81e338a1d9,58b8126a-2d2f-4f55-bc98-5b6784800bed,Roland Park Wines & Liquors,Roland Park Wines & Liquors,,,,4032 Roland Ave,,Baltimore,MD,21211,United States,Net 30,,,2025-10-18 14:31:00.865,2025-10-19 13:53:59.897,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
b514141f-9ceb-4d2a-b1d0-4fabaa8760ad,58b8126a-2d2f-4f55-bc98-5b6784800bed,112409,Rooster and Owl,112409,,301-852-1270,2436 14th St NW,,Washington,DC,20009,United States,Net 30,,,2025-10-18 14:31:03.301,2025-10-19 13:54:13.57,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
b87184d8-84ef-4636-af79-3b5ed4763817,58b8126a-2d2f-4f55-bc98-5b6784800bed,323,Roundabout Fine Wine,323,,301-776-9463 (store #),8305 Ice Crystal Drive,,Laurel,MD,20723,United States,Net 30,,,2025-10-18 14:31:07.959,2025-10-19 13:54:20.73,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
bc0c3d51-ac5a-4501-b227-0ad570b238d0,58b8126a-2d2f-4f55-bc98-5b6784800bed,ABC 72784,Rosemary's Thyme Bistro - Clifton VA,ABC 72784,,,5762 union mill rd,,Clifton,VA,,United States,Net 30,,,2025-10-18 14:31:06.974,2025-10-19 13:54:26.624,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
c1d8fab1-a3db-4dcb-9441-67345cb983c5,58b8126a-2d2f-4f55-bc98-5b6784800bed,Rocklands Barbeque and Grilling Company,Rocklands Barbeque and Grilling Company,,,,,,,,,United States,Net 30,,,2025-10-18 14:30:58.308,2025-10-19 13:54:38.246,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
cf4e2182-4696-4fae-a668-a5365f0e0224,58b8126a-2d2f-4f55-bc98-5b6784800bed,Rockwood,Rockwood,,,703-743-9080,7505 Iron Bar Ln,,Gainesville,,20155,United States,Net 30,,,2025-10-18 14:30:59.46,2025-10-19 13:55:08.973,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
d202c00f-08b9-4d71-8f97-d4d580f9760b,58b8126a-2d2f-4f55-bc98-5b6784800bed,Rodmans,Rodmans,,,,5100 Wisconsin Ave. NW,,washington,DC,20016,United States,Net 30,,,2025-10-18 14:31:00.448,2025-10-19 13:55:16.636,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
d8100370-272e-4098-9133-59eeb377def1,58b8126a-2d2f-4f55-bc98-5b6784800bed,Romeo and Juliet,Romeo and Juliet,,,,,,,,,United States,Net 30,,,2025-10-18 14:31:02.196,2025-10-19 13:55:29.108,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
e4f653cc-498e-4db2-90b8-beb7f602d7a9,58b8126a-2d2f-4f55-bc98-5b6784800bed,85360,ROCKSALT Restaurant,85360,,,2075 Bond Street,Suite 180,Charlottesville,VA,22901,United States,Net 30,,,2025-10-18 14:30:58.798,2025-10-19 13:55:51.025,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
e72e13a4-b02c-41d0-844b-5fc1792c957b,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Rosa-Anna Winchell Samples,,,,,,,,,US,Net 30,,,2025-10-18 18:55:28.842,2025-10-19 13:55:55.612,,,,f,2025-10-09 00:00:00,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
ee0ebffb-004a-4696-8e4a-cbdf03d146f6,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Rooseter Group LLC,,,,,,,,,US,Net 30,,,2025-10-18 18:55:28.842,2025-10-19 13:56:08.433,13,,,f,2025-10-12 00:00:00,2025-10-25 00:00:00,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
fdabf3b3-92fe-4fab-94c8-ad419e6bda20,58b8126a-2d2f-4f55-bc98-5b6784800bed,84622,Rockfish,84622,,540-793-0119,1402 Grandin Road SW Suite 101,,Roanoke,VA,24015,United States,Net 30,,,2025-10-18 14:30:57.652,2025-10-19 13:56:41.262,,,,f,2025-09-21 00:00:00,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
fe1d0d47-ddda-4ea9-a4c8-8a8650a3293d,58b8126a-2d2f-4f55-bc98-5b6784800bed,025084,Rosemary's Thyme Bistro (DC),025084,,703-629-0423,"1801 18th St NW Washington, DC",,Washington,DC,20009,United States,Net 30,,,2025-10-18 14:31:07.537,2025-10-19 13:56:42.443,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
0ce38d30-579d-4cf5-962a-18e075b48898,58b8126a-2d2f-4f55-bc98-5b6784800bed,RVA fashion week,RVA fashion week,,,6102914424,,,,,,United States,Net 30,,,2025-10-18 14:31:17.256,2025-10-19 13:48:24.381,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
31212abd-94f7-4999-8a47-0da81c8d712b,58b8126a-2d2f-4f55-bc98-5b6784800bed,LB 027,Ruth's Chris Pier V,LB 027,,786-318-8544,711 Eastern Avenue,,Baltimore,MD,21202,United States,Net 30,,,2025-10-18 14:31:14.336,2025-10-19 13:49:37.299,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
36f76f2b-e91d-42c0-881c-b5e54b607782,58b8126a-2d2f-4f55-bc98-5b6784800bed,8767611,Ruths Chris Annapolis,8767611,,,301 Severn Avenue,,Annapolis,MD,21403,United States,Net 30,,,2025-10-18 14:31:13.076,2025-10-19 13:49:49.203,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
45c33178-a0d6-4cdc-b8c8-39fba9a34e62,58b8126a-2d2f-4f55-bc98-5b6784800bed,Russia House,Russia House,,,(703) 787-8880,724 Pine St,,Herndon,VA,20171,United States,Net 30,,,2025-10-18 14:31:09.906,2025-10-19 13:50:22.712,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
4c72bd63-da5d-4f7e-87bf-b7f4fb3622bc,58b8126a-2d2f-4f55-bc98-5b6784800bed,S & R Wine & Liquors,S & R Wine & Liquors,,,,,,,,,United States,Net 30,,,2025-10-18 14:31:18.751,2025-10-19 13:50:37.114,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
4ea9619e-8b2b-4956-8ef5-af799f6a026a,58b8126a-2d2f-4f55-bc98-5b6784800bed,20150345,Ruth's Chris Pikesville / BSM,20150345,,,1777 Reisterstown Road,,Pikesville,MD,21208,United States,Net 30,,,2025-10-18 14:31:14.75,2025-10-19 13:50:41.615,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
4ebf1c52-4eed-4cfc-bb7f-9add2dd9c380,58b8126a-2d2f-4f55-bc98-5b6784800bed,CR-101091,Ruta Del Vino DC,CR-101091,,,800 Upshur St. NW,,Washington D.C.,DC,20011,United States,Net 30,,,2025-10-18 14:31:12.534,2025-10-19 13:50:42.126,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
4f61f98d-ec5e-46ad-a3a8-d1aaca980094,58b8126a-2d2f-4f55-bc98-5b6784800bed,Rustic Spoon,Rustic Spoon,,,,1658 Pleasure House Rd Suite 101,,Virginia Beach,,23455,United States,Net 30,,,2025-10-18 14:31:10.046,2025-10-19 13:50:43.447,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
603c72f9-1ced-4caf-97fd-39f19da69d28,58b8126a-2d2f-4f55-bc98-5b6784800bed,Ruths Chris West Ocean City,Ruths Chris West Ocean City,,,888-632-4747,11501 Maid at Arms Way,,Berlin,MD,21811,United States,Net 30,,,2025-10-18 14:31:16.403,2025-10-19 13:51:19.055,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
764efc3d-914c-49d5-a3e1-2083f9a369ba,58b8126a-2d2f-4f55-bc98-5b6784800bed,62518,Rustico Ballston,62518,,571-384-1820,4075 Wilson Blvd,,Arlington,VA,22203,United States,Net 30,,,2025-10-18 14:31:11.556,2025-10-19 13:52:06.128,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
79d9b449-c867-4e3d-b91b-4e53a23198db,58b8126a-2d2f-4f55-bc98-5b6784800bed,Ruong Tong Thai Cuisine,Ruong Tong Thai Cuisine,,,,6790 Forest Hill Ave,,Richmond,VA,23225,United States,Net 30,,,2025-10-18 14:31:09.63,2025-10-19 13:52:12.874,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
7b248e70-95d6-4ddd-ae62-9271ed87dc17,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Sea Grape Wines,,,,,,,,,US,Net 30,,,2025-10-18 18:55:28.842,2025-10-19 13:52:15.02,5,,,f,2025-10-01 00:00:00,2025-10-06 00:00:00,,AT_RISK_CADENCE,7375f0ad-769f-49ee-90da-757a9bf069ef
7f569ace-a035-44eb-a354-57435196b5ce,58b8126a-2d2f-4f55-bc98-5b6784800bed,Roys Baltimore,Roys Baltimore,,,,720 Aliceanne St.,,Baltimore,MD,21202,United States,Net 30,,,2025-10-18 14:31:08.648,2025-10-19 13:52:24.896,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
84bebd77-20d2-4aa3-a0b0-223c194f2078,58b8126a-2d2f-4f55-bc98-5b6784800bed,Rural Society,Rural Society,,,2025872629,1177 15th St NW,,Washington,DC,20005,United States,Net 30,,,2025-10-18 14:31:09.763,2025-10-19 13:52:35.286,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
896badc4-2dfa-475d-8316-dd598b4c96ad,58b8126a-2d2f-4f55-bc98-5b6784800bed,Rusticana Pizza,Rusticana Pizza,,,646-734-7277,219 Marlboro Street,#33,Easton,MD,21601,United States,Net 30,,,2025-10-18 14:31:10.181,2025-10-19 13:52:44.785,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
8e1756fe-4f81-41da-aba1-6606b3c3d3a4,58b8126a-2d2f-4f55-bc98-5b6784800bed,55110,Ruths Chris Midlothian,55110,,,Bellgrade Shopping Center,11500 W Huguenot Rd,Midlothian,VA,23113,United States,Net 30,,,2025-10-18 14:31:12.798,2025-10-19 13:52:53.246,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
923256fa-a1c0-4ea2-9b79-b161b9d73bf9,58b8126a-2d2f-4f55-bc98-5b6784800bed,RYMKS,RYMKS,,,4108782067,819 E Pratt St,,Baltimore,MD,21202,United States,Net 30,,,2025-10-18 14:31:18.62,2025-10-19 13:53:01.315,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
935ad6f3-b490-4747-af4a-0e02776e6c57,58b8126a-2d2f-4f55-bc98-5b6784800bed,Ruth's Chris Odenton,Ruth's Chris Odenton,,,410-990-0033,1110 Town Center Blvd,,Odenton,MD,21113,United States,Net 30,,,2025-10-18 14:31:13.771,2025-10-19 13:53:04.071,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
95813b1b-14e7-4e06-b20e-5ced888005d5,58b8126a-2d2f-4f55-bc98-5b6784800bed,Ruth's Chris Crystal City,Ruth's Chris Crystal City,,,,2231 Circle Dr 11th Floor,,Crystal City,VA,22202,United States,Net 30,,,2025-10-18 14:31:13.629,2025-10-19 13:53:08.824,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
a61118dc-1599-4f58-ac8f-95f7b0ec02b7,58b8126a-2d2f-4f55-bc98-5b6784800bed,Ruth's Chris Fairfax,Ruth's Chris Fairfax,,,703-266-1004,4100 Monument Corner Drive,Suite 101,Fairfax,VA,22030,United States,Net 30,,,2025-10-18 14:31:15.972,2025-10-19 13:53:43.452,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
ab2a9298-7fe8-4515-b4b7-7fe4ea2996c0,58b8126a-2d2f-4f55-bc98-5b6784800bed,RVA Cannabis Company,RVA Cannabis Company,,,804-536-2419,4500 W Hundred Rd,,Chester,VA,23831,United States,Net 30,,,2025-10-18 14:31:16.809,2025-10-19 13:53:54.744,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
aba36cc2-9533-4cae-b1f2-709e3ae590d5,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Royal Wine Merchants Ltd,,,,,,,,,US,Net 30,,,2025-10-18 18:55:28.842,2025-10-19 13:53:55.731,,,,f,2025-10-02 00:00:00,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
ae1f8bab-5ee5-4ba8-bc0b-f69e2e8eabe2,58b8126a-2d2f-4f55-bc98-5b6784800bed,41834,Rustico Alexandria,41834,,,827 Slaters Ln,,Alexandria,VA,22314,United States,Net 30,,,2025-10-18 14:31:11.008,2025-10-19 13:54:00.638,,,,f,2025-10-17 00:00:00,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
aea09a6a-1634-471f-b1b4-774d0434facc,58b8126a-2d2f-4f55-bc98-5b6784800bed,Rudee's On The Inlet,Rudee's On The Inlet,,,,,,Virginia Beach,VA,,United States,Net 30,,,2025-10-18 14:31:09,2025-10-19 13:54:01.784,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
c0a1a158-21aa-436c-90bf-94073aa2ec07,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Rush Wines,,,,,,,,,US,Net 30,,,2025-10-18 18:55:28.842,2025-10-19 13:54:36.295,,,,f,2025-09-26 00:00:00,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
c6ed9801-5d62-4e5d-904a-ea92ae6cfe89,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Ruby Wines - Massachusetts,,,,,,,,,US,Net 30,,,2025-10-18 18:55:28.842,2025-10-19 13:54:49.472,28,,,f,2025-10-16 00:00:00,2025-11-13 01:00:00,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
c9e8acf0-2a54-4690-ac24-8ba5ab70995f,58b8126a-2d2f-4f55-bc98-5b6784800bed,Ryleigh's Oyster,Ryleigh's Oyster,,,,22 W. Padonia Road,,Baltimore,MD,21093,United States,Net 30,,,2025-10-18 14:31:17.804,2025-10-19 13:54:53.84,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
cf73de58-f767-4889-a4cd-a705cb61c89d,58b8126a-2d2f-4f55-bc98-5b6784800bed,756170,Ruff Canine Club,756170,,804-418-0064,1924 Ellen Rd,,Richmond,VA,23230,United States,Net 30,,,2025-10-18 14:31:09.207,2025-10-19 13:55:09.782,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
d0fd2bfb-5e39-4d50-a290-8a49ff54b2db,58b8126a-2d2f-4f55-bc98-5b6784800bed,LBD7 128,Rye Street Tavern,LBD7 128,,,225 East Cromwell Street,,Baltimore,MD,21230,United States,Net 30,,,2025-10-18 14:31:17.402,2025-10-19 13:55:13.664,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
d8524a6c-d5d9-4ad9-b740-36fc4aa2fa31,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Rule of Thirds,,,,29 Norman Ave.,"Brooklyn, NY",United States 11222,,,US,Net 30,,,2025-10-18 16:21:42.171,2025-10-19 13:55:29.421,4,,,f,2025-10-09 00:00:00,2025-10-13 00:00:00,,AT_RISK_CADENCE,73986a15-7951-4f80-b3e4-e7b79049e326
d8a8b651-ac59-4d69-9d73-76d903af38d2,58b8126a-2d2f-4f55-bc98-5b6784800bed,Ryleighs,Ryleighs,,,,36 Light Street,,Baltimore,MD,21202,United States,Net 30,,,2025-10-18 14:31:18.213,2025-10-19 13:55:29.975,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
da550c18-10d2-41d5-b1b0-2970c067b7e5,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Saker Enterprises Management Company Inc,,,,,,,,,US,Net 30,,,2025-10-18 18:55:28.842,2025-10-19 13:55:32.499,,,,f,2025-10-03 00:00:00,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
df88a9b4-b4fe-4f0d-a62b-00eda20202ec,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Saint Urban,,,,,,,,,US,Net 30,,,2025-10-18 18:55:28.842,2025-10-19 13:55:41.866,,,,f,2025-10-05 00:00:00,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
e0e47f74-07aa-49ee-a1d6-75ce7a6863a5,58b8126a-2d2f-4f55-bc98-5b6784800bed,124503,Ruta DC,124503,,,327 7th Street SE,,Washington,DC,20003,United States,Net 30,,,2025-10-18 14:31:12.259,2025-10-19 13:55:43.824,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
