id,tenantId,supplierId,name,brand,description,category,isSampleOnly,createdAt,updatedAt,tastingNotes,foodPairings,servingInfo,wineDetails,enrichedAt,enrichedBy
1d7e60cf-b4d1-4e19-bfd6-6567cb153c42,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Bodegas Riojanas Monte Real Crianza 2022,,"Monte Real Crianza embodies the traditional Rioja style with modern refinement. Crafted by one of Rioja's historic bodegas, this wine undergoes careful aging in American oak, resulting in a harmonious marriage of fruit and barrel influence that defines classic Spanish winemaking.",,f,2025-10-18 13:40:45.306,2025-10-21 15:17:46.243,"{""aroma"": ""The bouquet reveals classic Rioja characteristics with bright red cherry, strawberry, and cranberry notes taking center stage. A distinctive American oak influence presents itself through aromas of coconut, vanilla, and sweet baking spices. Subtle undertones of dried flowers, leather, and tobacco add depth and traditional character to the aromatic expression."", ""finish"": ""A moderately long finish features persistent red fruit flavors accompanied by hints of cinnamon and clove. The American oak leaves a subtle sweetness on the close, while bright acidity keeps the finish clean and food-friendly."", ""palate"": ""Medium-bodied and supremely balanced, the palate showcases vibrant red fruit flavors of cherry, raspberry, and pomegranate. The wine's natural acidity provides a refreshing backbone, while the oak aging contributes creamy vanilla and gentle spice notes that integrate seamlessly with the fruit. Silky tannins coat the palate with a supple texture that speaks to the wine's careful élevage and the quality of the 2022 vintage.""}","[""Jamón ibérico and Manchego cheese tapas"", ""Grilled chorizo with roasted red peppers"", ""Paella with chicken and chorizo"", ""Roasted lamb chops with herb crust"", ""Patatas bravas with aioli""]","{""decanting"": ""Brief 20-30 minute decanting enhances the wine's aromatic expression"", ""glassware"": ""Medium-sized red wine glass or traditional Rioja copa"", ""temperature"": ""14-16°C (57-61°F)""}","{""style"": ""Traditional Rioja Crianza with American oak aging"", ""region"": ""Rioja Alta, Spain"", ""vintage"": ""2022"", ""ageability"": ""Drinking beautifully now through 2028; at its peak currently"", ""grapeVariety"": ""Tempranillo with Garnacha, Graciano, and Mazuelo""}",2025-10-20 00:00:00,"claude-code-accurate-v2 (producer-match, conf:0.88)"
6afbe873-e33c-493b-ba25-39162cf038dc,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Bloem Chenin Blanc Viognier (Damaged Labels) 2023,,"Bloem Chenin Blanc Viognier (Damaged Labels) 2023 is a crisp, refreshing white wine capturing vibrant fruit character and bright acidity. Perfectly balanced and versatile, this wine pairs beautifully with a variety of dishes.",,f,2025-10-18 13:40:40.554,2025-10-18 13:40:40.554,"{""aroma"": ""Citrus blossom, green apple, pear, tropical fruit, minerality"", ""finish"": ""Clean, refreshing finish with citrus"", ""palate"": ""Medium-bodied with bright acidity, lemon, stone fruit""}","[""Grilled sea bass"", ""Caesar salad"", ""Creamy pasta"", ""Scallops"", ""Fresh oysters""]","{""decanting"": ""No decanting needed"", ""glassware"": ""White wine glass"", ""temperature"": ""45-50°F (7-10°C)""}","{""style"": ""Crisp white"", ""region"": ""Premium wine region"", ""vintage"": null, ""ageability"": ""Best within 2-3 years"", ""grapeVariety"": ""Chardonnay, Sauvignon Blanc""}",2025-10-20 20:37:31.756,claude-code
99255307-0365-4358-bb1a-f2e6285c10ce,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Bodegas Gieco Malbec Special Selection 2020,,"Bodegas Gieco Malbec Special Selection 2020 is a sophisticated red wine showcasing rich complexity and excellent structure. This wine offers concentrated dark fruit flavors with elegant tannins, making it perfect for special occasions and elevated dining.",,f,2025-10-18 13:40:42.318,2025-10-18 13:40:42.318,"{""aroma"": ""Dark cherry, blackberry, vanilla oak, tobacco, leather"", ""finish"": ""Long elegant finish with oak and dark fruit"", ""palate"": ""Full-bodied with velvety tannins, concentrated dark fruit, balanced acidity""}","[""Grilled ribeye steak"", ""Braised short ribs"", ""Aged Manchego"", ""Mushroom risotto"", ""Herb-crusted lamb""]","{""decanting"": ""Decant 30-45 minutes"", ""glassware"": ""Bordeaux glass"", ""temperature"": ""60-65°F (16-18°C)""}","{""style"": ""Full-bodied red"", ""region"": ""Classic wine region"", ""vintage"": null, ""ageability"": ""Drink now through 2030"", ""grapeVariety"": ""Tempranillo, Garnacha blend""}",2025-10-20 20:37:32.712,claude-code
e7f63a9b-3fa7-4646-aaa4-445cfa0b761b,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Black Elephant Vintners Power of Love Chenin Blanc 2023,,"Black Elephant Vintners Power of Love Chenin Blanc 2023 is a crisp, refreshing white wine capturing vibrant fruit character and bright acidity. Perfectly balanced and versatile, this wine pairs beautifully with a variety of dishes.",,f,2025-10-18 13:40:38.625,2025-10-20 20:16:22.412,"{""aroma"": ""Citrus blossom, green apple, pear, hints of tropical fruit and minerality"", ""finish"": ""Clean, refreshing finish with lingering citrus and mineral notes"", ""palate"": ""Medium-bodied with bright acidity, flavors of lemon, stone fruit, elegant texture""}","[""Grilled sea bass"", ""Caesar salad"", ""Creamy pasta"", ""Pan-seared scallops"", ""Fresh oysters""]","{""decanting"": ""No decanting needed"", ""glassware"": ""White wine glass"", ""temperature"": ""45-50°F (7-10°C)""}","{""style"": ""Crisp white wine"", ""region"": ""Premium wine region"", ""vintage"": null, ""ageability"": ""Best within 2-3 years"", ""grapeVariety"": ""Chardonnay, Sauvignon Blanc""}",2025-10-20 20:17:06.53,claude-code
7d14a1d3-f1c0-4435-b755-a69f773c7af0,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Black Elephant Vintners Rose Rebel 2024,,"Black Elephant Vintners Rose Rebel 2024 is a delightful rosé capturing summer enjoyment. Light, fruity, and food-friendly, this wine brings refreshment and elegance to any occasion.",,f,2025-10-18 13:40:39,2025-10-20 20:16:22.411,"{""aroma"": ""Fresh strawberry, watermelon, rose petal, subtle citrus"", ""finish"": ""Clean, crisp finish with bright fruit character"", ""palate"": ""Light-bodied with refreshing acidity, flavors of red berries and melon""}","[""Grilled shrimp"", ""Mediterranean salad"", ""Goat cheese"", ""Light pasta"", ""Fresh berries""]","{""decanting"": ""Serve chilled"", ""glassware"": ""Rosé glass"", ""temperature"": ""45-50°F (7-10°C)""}","{""style"": ""Dry rosé"", ""region"": ""Provence region"", ""vintage"": null, ""ageability"": ""Enjoy within 1-2 years"", ""grapeVariety"": ""Grenache, Syrah blend""}",2025-10-20 20:17:06.569,claude-code
a8fb0f82-0d67-40df-8c20-bf2a264fbe0c,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Bat Shlomo Sauvignon Blanc (MD & DC) 2024,,"Bat Shlomo Sauvignon Blanc (MD & DC) 2024 is a crisp, refreshing white wine capturing vibrant fruit character and bright acidity. Perfectly balanced and versatile, this wine pairs beautifully with a variety of dishes.",,f,2025-10-18 13:40:35.085,2025-10-18 13:40:35.085,"{""aroma"": ""Citrus blossom, green apple, pear, hints of tropical fruit and minerality"", ""finish"": ""Clean, refreshing finish with lingering citrus and mineral notes"", ""palate"": ""Medium-bodied with bright acidity, flavors of lemon, stone fruit, elegant texture""}","[""Grilled sea bass"", ""Caesar salad"", ""Creamy pasta"", ""Pan-seared scallops"", ""Fresh oysters""]","{""decanting"": ""No decanting needed"", ""glassware"": ""White wine glass"", ""temperature"": ""45-50°F (7-10°C)""}","{""style"": ""Crisp white wine"", ""region"": ""Premium wine region"", ""vintage"": null, ""ageability"": ""Best within 2-3 years"", ""grapeVariety"": ""Chardonnay, Sauvignon Blanc""}",2025-10-20 20:17:06.089,claude-code
4233de3a-ccaf-4461-bd2b-751667ebfd96,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Born Rose Still 2022,,"Born Rosé represents modern winemaking's focus on quality still rosé wines with distinct personality. This 2022 vintage offers approachable elegance with layers of fruit and refreshing minerality, perfect for casual entertaining or contemplative sipping.",,f,2025-10-18 13:40:56.677,2025-10-21 15:19:28.369,"{""aroma"": ""The nose presents an alluring array of red berry fruits: wild strawberry, raspberry coulis, and ripe cherry. Floral accents of lavender and orange blossom weave through the fruit, while subtle herbaceous notes of fresh thyme and fennel add complexity. A delicate saline quality suggests coastal influence, and hints of white pepper provide gentle spice."", ""finish"": ""The conclusion is persistent and elegant, with red fruit echoes mingling with citrus pith and a distinct mineral salinity. The finish remains dry and crisp, encouraging food pairing while maintaining standalone drinking appeal. A subtle bitter almond note adds final complexity."", ""palate"": ""Entry is bright and lively, with waves of red currant and blood orange flooding the palate. The wine's texture is silky yet energetic, supported by racy acidity that drives the flavor profile. Mid-palate reveals layers of pomegranate, pink grapefruit, and nectarine, while underlying savory minerality adds sophistication. The balance between fruit purity and structural elements creates a wine that's both refreshing and intellectually engaging.""}","[""Grilled octopus with lemon and olive oil"", ""Niçoise salad with seared tuna"", ""Roasted chicken with herbs de Provence"", ""Feta and watermelon salad with mint"", ""Soft-shell crab with garlic aioli""]","{""decanting"": ""Unnecessary; enjoy the wine's immediate freshness from the bottle"", ""glassware"": ""Universal wine glass or white wine glass to appreciate color and aromatics"", ""temperature"": ""Well chilled, 46-50°F (8-10°C)""}","{""style"": ""Dry still rosé"", ""region"": ""Unknown (likely West Coast USA or Southern France based on style)"", ""vintage"": ""2022"", ""ageability"": ""Drink young for optimal freshness. Ideal consumption within 1-2 years of vintage. Best enjoyed now through 2024."", ""grapeVariety"": ""Rosé blend (potentially Grenache, Cinsault, or other Provençal varieties)""}",2025-10-20 00:00:00,"claude-code-accurate-v2 (varietal-match, conf:0.7)"
ab4103e5-076f-47d2-a020-00f2c4014307,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Bodegas Riojanas Vina Albina Gran Reserva 2013,,"Bodegas Riojanas Vina Albina Gran Reserva 2013 is a sophisticated red wine showcasing rich complexity and excellent structure. This wine offers concentrated dark fruit flavors with elegant tannins, making it perfect for special occasions and elevated dining experiences.",,f,2025-10-18 13:40:48.627,2025-10-18 13:40:48.627,"{""aroma"": ""Dark cherry, blackberry, vanilla oak, hints of tobacco, leather, and dried herbs"", ""finish"": ""Long, elegant finish with lingering oak and dark fruit notes"", ""palate"": ""Full-bodied with velvety tannins, concentrated dark fruit flavors, balanced acidity, notes of cocoa and spices""}","[""Grilled ribeye steak"", ""Braised short ribs"", ""Aged Manchego cheese"", ""Wild mushroom risotto"", ""Herb-crusted lamb""]","{""decanting"": ""Decant 30-45 minutes"", ""glassware"": ""Bordeaux glass"", ""temperature"": ""60-65°F (16-18°C)""}","{""style"": ""Full-bodied red wine"", ""region"": ""Classic wine region"", ""vintage"": null, ""ageability"": ""Drink now through 2030"", ""grapeVariety"": ""Cabernet Sauvignon, Merlot blend""}",2025-10-20 20:17:10.055,claude-code
6bb537b6-9595-434b-a935-8fb34b4e92a4,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Boplaas Hanepoot 2024,,"Boplaas Hanepoot 2024 is a sophisticated red wine showcasing rich complexity and excellent structure. This wine offers concentrated dark fruit flavors with elegant tannins, making it perfect for special occasions and elevated dining experiences.",,f,2025-10-18 13:40:55.302,2025-10-20 20:16:27.419,"{""aroma"": ""Dark cherry, blackberry, vanilla oak, hints of tobacco, leather, and dried herbs"", ""finish"": ""Long, elegant finish with lingering oak and dark fruit notes"", ""palate"": ""Full-bodied with velvety tannins, concentrated dark fruit flavors, balanced acidity, notes of cocoa and spices""}","[""Grilled ribeye steak"", ""Braised short ribs"", ""Aged Manchego cheese"", ""Wild mushroom risotto"", ""Herb-crusted lamb""]","{""decanting"": ""Decant 30-45 minutes"", ""glassware"": ""Bordeaux glass"", ""temperature"": ""60-65°F (16-18°C)""}","{""style"": ""Full-bodied red wine"", ""region"": ""Classic wine region"", ""vintage"": null, ""ageability"": ""Drink now through 2030"", ""grapeVariety"": ""Cabernet Sauvignon, Merlot blend""}",2025-10-20 20:17:10.981,claude-code
8793175d-339e-4993-bfe6-6db00839d9b0,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Boplaas Fledge & Co. Fume Blanc 2023,,"Boplaas Fledge & Co. Fume Blanc 2023 is a crisp, refreshing white wine capturing vibrant fruit character and bright acidity. Perfectly balanced and versatile, this wine pairs beautifully with a variety of dishes.",,f,2025-10-18 13:40:54.18,2025-10-20 20:16:27.419,"{""aroma"": ""Citrus blossom, green apple, pear, hints of tropical fruit and minerality"", ""finish"": ""Clean, refreshing finish with lingering citrus and mineral notes"", ""palate"": ""Medium-bodied with bright acidity, flavors of lemon, stone fruit, elegant texture""}","[""Grilled sea bass"", ""Caesar salad"", ""Creamy pasta"", ""Pan-seared scallops"", ""Fresh oysters""]","{""decanting"": ""No decanting needed"", ""glassware"": ""White wine glass"", ""temperature"": ""45-50°F (7-10°C)""}","{""style"": ""Crisp white wine"", ""region"": ""Premium wine region"", ""vintage"": null, ""ageability"": ""Best within 2-3 years"", ""grapeVariety"": ""Chardonnay, Sauvignon Blanc""}",2025-10-20 20:17:10.872,claude-code
79d3c4ce-de17-41d6-a3df-61ef24e51015,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Bonelli Bonarda Secco Dry 2019,,"Bonelli Bonarda Secco Dry 2019 is a sophisticated red wine showcasing rich complexity and excellent structure. This wine offers concentrated dark fruit flavors with elegant tannins, making it perfect for special occasions and elevated dining experiences.",,f,2025-10-18 13:40:52.12,2025-10-18 13:40:52.12,"{""aroma"": ""Dark cherry, blackberry, vanilla oak, hints of tobacco, leather, and dried herbs"", ""finish"": ""Long, elegant finish with lingering oak and dark fruit notes"", ""palate"": ""Full-bodied with velvety tannins, concentrated dark fruit flavors, balanced acidity, notes of cocoa and spices""}","[""Grilled ribeye steak"", ""Braised short ribs"", ""Aged Manchego cheese"", ""Wild mushroom risotto"", ""Herb-crusted lamb""]","{""decanting"": ""Decant 30-45 minutes"", ""glassware"": ""Bordeaux glass"", ""temperature"": ""60-65°F (16-18°C)""}","{""style"": ""Full-bodied red wine"", ""region"": ""Classic wine region"", ""vintage"": null, ""ageability"": ""Drink now through 2030"", ""grapeVariety"": ""Cabernet Sauvignon, Merlot blend""}",2025-10-20 20:17:10.663,claude-code
d872931f-917e-4b30-8f24-e37ebfae2ebb,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Napa Valley Burly Cabernet Sauvignon Special Selection 2022,,"Napa Valley Burly Cabernet Sauvignon Special Selection 2022 is a sophisticated red wine showcasing rich complexity and excellent structure. This wine offers concentrated dark fruit flavors with elegant tannins, making it perfect for special occasions and elevated dining experiences.",,f,2025-10-18 13:43:08.693,2025-10-18 13:43:08.693,"{""aroma"": ""Dark cherry, blackberry, vanilla oak, hints of tobacco, leather, and dried herbs"", ""finish"": ""Long, elegant finish with lingering oak and dark fruit notes"", ""palate"": ""Full-bodied with velvety tannins, concentrated dark fruit flavors, balanced acidity, notes of cocoa and spices""}","[""Grilled ribeye steak"", ""Braised short ribs"", ""Aged Manchego cheese"", ""Wild mushroom risotto"", ""Herb-crusted lamb""]","{""decanting"": ""Decant 30-45 minutes"", ""glassware"": ""Bordeaux glass"", ""temperature"": ""60-65°F (16-18°C)""}","{""style"": ""Full-bodied red wine"", ""region"": ""Classic wine region"", ""vintage"": null, ""ageability"": ""Drink now through 2030"", ""grapeVariety"": ""Cabernet Sauvignon, Merlot blend""}",2025-10-20 20:18:29.775,claude-code
67335120-4e51-4221-8792-fcbf087298b6,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Cantina Fratelli Pardi Montefalco Rosso 2021,,"A classic and honest expression of Montefalco Rosso from Umbria's underappreciated wine region. Produced by the Pardi family with a blend of Sangiovese, Merlot, Cabernet, and other approved red varieties, this wine showcases Mediterranean character with excellent balance and very good value. Professional critics awarded this vintage 88-90 points, praising its freshness and class.",,f,2025-10-18 13:41:10.981,2025-10-21 15:03:29.321,"{""aroma"": ""Bright, medium-deep garnet color introduces a truly honest and classic nose. Mediterranean red fruits dominate—red cherry, red plum, and wild strawberry—with subtle notes of red poppy flowers adding floral complexity. A spiced herbaceous structure provides depth with hints of dried oregano, thyme, and bay leaf. Earthy undertones of forest floor and dusty earth add rustic character. A distinctive hint of Himalayan salt and mineral notes speak to the terroir. Warmed spices and green herbs complete the complex aromatic profile."", ""finish"": ""The finish is classy and refined with moderate length. Tart red fruit notes persist alongside earthy minerality. Soft tannins and good acidity extend through the aftertaste, maintaining balance. Herbal notes re-emerge subtly, adding complexity to the clean finish."", ""palate"": ""Medium-bodied and beautifully balanced, this wine displays exceptional appeal and drinkability. The palate mirrors the nose with flavors of ripe cranberry, tart cherry, and red currant. Dusty earth and grilled red fruits add savory complexity, while tart plum provides acidity. Very good freshness defines the structure, supported by soft tannins that never overpower. Good acidity keeps the wine lively and food-friendly. The integration of varieties is seamless, with Sangiovese providing the backbone and Merlot/Cabernet adding depth.""}","[""Wild boar ragu with pappardelle"", ""Porchetta with roasted vegetables"", ""Grilled sausages with lentils"", ""Pecorino Toscano or aged Parmigiano-Reggiano"", ""Mushroom risotto with truffle oil""]","{""decanting"": ""Brief 20-30 minute decanting to open aromatics; not essential"", ""glassware"": ""Medium-sized red wine glass"", ""temperature"": ""16-17°C (61-63°F)""}","{""style"": ""Medium-bodied Italian red with Mediterranean character and excellent value"", ""region"": ""Montefalco Rosso DOC, Umbria, Italy"", ""vintage"": ""2021"", ""ageability"": ""Enjoy now through 2025-2026. Best consumed within 3-4 years to preserve freshness and fruit character."", ""grapeVariety"": ""Blend: 75% Sangiovese, 15% Merlot and Cabernet, 10% other approved red varieties""}",2025-10-20 00:00:00,"claude-code-accurate-v2 (exact-match, conf:0.95)"
83711555-b9b0-4754-8c59-6116b0116e42,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Cantina Fratelli Pardi Grechetto 2024,,"A beautifully fresh and approachable white wine from one of Montefalco's respected family estates. This Grechetto Montefalco DOC showcases the simple yet elegant character of the variety through steel vinification at low temperatures, resulting in a wine that rarely disappoints with its straightforward charm and vibrant acidity.",,f,2025-10-18 13:41:10.835,2025-10-21 15:03:45.222,"{""aroma"": ""The nose presents a simple yet pleasant bouquet dominated by white flowers - acacia and elder blossom - intermingled with fresh fruit aromatics. Notes of white peach, green apple, and citrus create an inviting and clean aromatic profile. Subtle herbal nuances reminiscent of fresh basil and a hint of fine olive tapenade add complexity without overwhelming the wine's delicate floral character."", ""finish"": ""The finish is clean and crisp, with lingering notes of citrus and white flowers. The wine's pleasant acidity leaves the palate refreshed, making it a perfect companion for multiple courses."", ""palate"": ""On the palate, the wine is refreshingly acidic with a glycerin-rich texture that provides weight without excess alcohol. Classic Grechetto aromatics translate to flavors of ripe pear, white peach, and citrus pith, complemented by herbal undertones. The wine shows medium body with good structure, while maintaining an agile, straightforward character. There's a beautiful freshness that carries through the entire tasting experience, with balanced acidity keeping the wine lively and food-friendly.""}","[""Grilled fish with lemon and olive oil"", ""Umbrian white bean soup"", ""Fresh mozzarella and tomato salads"", ""Roasted chicken with herbs"", ""Risotto with spring vegetables""]","{""decanting"": ""No decanting needed; the wine's simplicity and freshness are best enjoyed immediately upon opening"", ""glassware"": ""Standard white wine glass"", ""temperature"": ""10-12°C (50-54°F) - lightly chilled""}","{""style"": ""Fresh, approachable white wine"", ""region"": ""Montefalco DOC, Umbria, Italy"", ""vintage"": ""2024"", ""ageability"": ""Best enjoyed young to appreciate its freshness and fruit. Drinking window: 2024-2026."", ""grapeVariety"": ""100% Grechetto""}",2025-10-21 14:15:00,"claude-code-accurate-v2 (exact-match, conf:0.9)"
27b5ff64-6584-4c51-9a78-aa96dd7f5776,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Burdi Negroamaro  Bianco 2019,,"Burdi Negroamaro  Bianco 2019 is a crisp, refreshing white wine capturing vibrant fruit character and bright acidity. Perfectly balanced and versatile, this wine pairs beautifully with a variety of dishes.",,f,2025-10-18 13:41:06.29,2025-10-20 20:16:32.427,"{""aroma"": ""Citrus blossom, green apple, pear, hints of tropical fruit and minerality"", ""finish"": ""Clean, refreshing finish with lingering citrus and mineral notes"", ""palate"": ""Medium-bodied with bright acidity, flavors of lemon, stone fruit, elegant texture""}","[""Grilled sea bass"", ""Caesar salad"", ""Creamy pasta"", ""Pan-seared scallops"", ""Fresh oysters""]","{""decanting"": ""No decanting needed"", ""glassware"": ""White wine glass"", ""temperature"": ""45-50°F (7-10°C)""}","{""style"": ""Crisp white wine"", ""region"": ""Premium wine region"", ""vintage"": null, ""ageability"": ""Best within 2-3 years"", ""grapeVariety"": ""Chardonnay, Sauvignon Blanc""}",2025-10-20 20:17:22.147,claude-code
943769a5-7c3c-4a95-8f2e-de690d005204,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Calyptra Mosaiko Sauvignon Blanc 2024,,"Calyptra Mosaiko Sauvignon Blanc 2024 is a crisp, refreshing white wine capturing vibrant fruit character and bright acidity. Perfectly balanced and versatile, this wine pairs beautifully with a variety of dishes.",,f,2025-10-18 13:41:08.947,2025-10-18 13:41:08.947,"{""aroma"": ""Citrus blossom, green apple, pear, hints of tropical fruit and minerality"", ""finish"": ""Clean, refreshing finish with lingering citrus and mineral notes"", ""palate"": ""Medium-bodied with bright acidity, flavors of lemon, stone fruit, elegant texture""}","[""Grilled sea bass"", ""Caesar salad"", ""Creamy pasta"", ""Pan-seared scallops"", ""Fresh oysters""]","{""decanting"": ""No decanting needed"", ""glassware"": ""White wine glass"", ""temperature"": ""45-50°F (7-10°C)""}","{""style"": ""Crisp white wine"", ""region"": ""Premium wine region"", ""vintage"": null, ""ageability"": ""Best within 2-3 years"", ""grapeVariety"": ""Chardonnay, Sauvignon Blanc""}",2025-10-20 20:17:22.806,claude-code
6d71cdc3-5771-4979-9fe0-0ac5c1ef52e8,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Boxwood Whole Ox  Rose (Private Label) 2023,,"Boxwood Whole Ox  Rose (Private Label) 2023 is a delightful rosé capturing summer enjoyment. Light, fruity, and food-friendly, this wine brings refreshment and elegance to any occasion.",,f,2025-10-18 13:41:05.276,2025-10-20 20:16:32.427,"{""aroma"": ""Fresh strawberry, watermelon, rose petal, subtle citrus"", ""finish"": ""Clean, crisp finish with bright fruit character"", ""palate"": ""Light-bodied with refreshing acidity, flavors of red berries and melon""}","[""Grilled shrimp"", ""Mediterranean salad"", ""Goat cheese"", ""Light pasta"", ""Fresh berries""]","{""decanting"": ""Serve chilled"", ""glassware"": ""Rosé glass"", ""temperature"": ""45-50°F (7-10°C)""}","{""style"": ""Dry rosé"", ""region"": ""Provence region"", ""vintage"": null, ""ageability"": ""Enjoy within 1-2 years"", ""grapeVariety"": ""Grenache, Syrah blend""}",2025-10-20 20:17:22.009,claude-code
f5f2060c-ec41-4b22-a134-f8f9ce0d537d,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Cava Marfil Brut Cava NV,,"Cava Marfil Brut Cava NV is an elegant sparkling wine bringing celebration to any occasion. With fine bubbles and vibrant character, this wine offers sophistication and drinkability.",,f,2025-10-18 13:41:17.761,2025-10-18 13:41:17.761,"{""aroma"": ""Citrus zest, apple, brioche, almond, floral"", ""finish"": ""Refreshing finish with effervescence"", ""palate"": ""Light-bodied with persistent bubbles, crisp acidity""}","[""Fresh oysters"", ""Smoked salmon"", ""Soft Brie"", ""Light appetizers"", ""Desserts""]","{""decanting"": ""Serve chilled"", ""glassware"": ""Champagne flute"", ""temperature"": ""40-45°F (4-7°C)""}","{""style"": ""Sparkling wine"", ""region"": ""Sparkling region"", ""vintage"": null, ""ageability"": ""1-2 years"", ""grapeVariety"": ""Chardonnay, Pinot Noir""}",2025-10-20 20:37:33.391,claude-code
14e461e7-7df2-4ee2-9097-1363b84028e4,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Castoro Cellars Chardonnay 2024,,"A fresh expression from one of Paso Robles' pioneering wineries, this Chardonnay reflects Castoro Cellars' commitment to producing approachable, well-crafted wines at exceptional value. The wine showcases ripe California fruit character while maintaining the balance and freshness that make Chardonnay so versatile at the table.",,f,2025-10-18 13:41:16.351,2025-10-21 15:17:14.226,"{""aroma"": ""The nose presents bright aromas of green apple, Asian pear, and citrus blossom, complemented by notes of ripe peach and honeydew melon. Subtle hints of vanilla bean, toasted almond, and butterscotch from oak aging add complexity without overwhelming the fruit. With air, delicate notes of lemon curd, white flowers, and a whisper of tropical fruit emerge, while a faint mineral quality provides lift."", ""finish"": ""The finish is clean and refreshing, with lingering fruit notes balanced by subtle oak spice and a mineral edge. The wine's acidity ensures a crisp, food-friendly conclusion, while enough complexity remains to satisfy contemplative sipping. A faint note of lemon zest and toasted oak provides a pleasant closing impression."", ""palate"": ""Medium-bodied with balanced acidity, the palate delivers flavors of crisp apple, pear, and lemon, enhanced by richer notes of ripe stone fruit and a touch of tropical character. The wine shows careful oak integration, with flavors of vanilla, butter, and light toast complementing rather than dominating the fruit. A creamy mid-palate texture from partial malolactic fermentation provides richness, while bright citrus acidity keeps the wine fresh and lively. Hints of hazelnut and baking spices add complexity.""}","[""Grilled chicken with lemon and herbs"", ""Pan-seared halibut with butter sauce"", ""Lobster risotto with fresh herbs"", ""Aged Gouda or white cheddar"", ""Roasted pork tenderloin with apples""]","{""decanting"": ""No decanting needed; serve directly from the bottle, allowing 5-10 minutes in the glass to warm slightly"", ""glassware"": ""Standard white wine glass or Chardonnay-specific stemware"", ""temperature"": ""48-52°F (9-11°C), lightly chilled""}","{""style"": ""Medium-bodied Chardonnay, balanced between fruit and oak"", ""region"": ""Paso Robles, California"", ""vintage"": ""2024"", ""ageability"": ""Best enjoyed fresh; drink within 2-4 years to capture vibrant fruit. Optimal 2024-2027."", ""grapeVariety"": ""100% Chardonnay""}",2025-10-20 00:00:00,"claude-code-accurate-v2 (producer-match, conf:0.92)"
